"NSFTV.ID","Exp","Rep","DayOfImaging","PSA"
"NSFTV_214","E3","2",1,NA
"NSFTV_214","E3","2",2,NA
"NSFTV_214","E3","2",3,NA
"NSFTV_214","E3","2",4,NA
"NSFTV_214","E3","2",5,NA
"NSFTV_214","E3","2",6,NA
"NSFTV_214","E3","2",7,NA
"NSFTV_214","E3","2",8,NA
"NSFTV_214","E3","2",9,NA
"NSFTV_214","E3","2",10,NA
"NSFTV_214","E3","2",11,NA
"NSFTV_214","E3","2",12,NA
"NSFTV_214","E3","2",13,NA
"NSFTV_214","E3","2",14,NA
"NSFTV_214","E3","2",15,NA
"NSFTV_214","E3","2",16,NA
"NSFTV_214","E3","2",17,NA
"NSFTV_214","E3","2",18,NA
"NSFTV_214","E3","2",19,NA
"NSFTV_214","E3","2",20,NA
"NSFTV_215","E1","1",1,18847
"NSFTV_215","E1","1",2,23910
"NSFTV_215","E1","1",3,29756
"NSFTV_215","E1","1",4,37861
"NSFTV_215","E1","1",5,50145
"NSFTV_215","E1","1",6,64130
"NSFTV_215","E1","1",7,72418
"NSFTV_215","E1","1",8,98503
"NSFTV_215","E1","1",9,125312
"NSFTV_215","E1","1",10,149056
"NSFTV_215","E1","1",11,182033
"NSFTV_215","E1","1",12,217640
"NSFTV_215","E1","1",13,257051
"NSFTV_215","E1","1",14,305218
"NSFTV_215","E1","1",15,358943
"NSFTV_215","E1","1",16,396754
"NSFTV_215","E1","1",17,478993
"NSFTV_215","E1","1",18,570645
"NSFTV_215","E1","1",19,644080
"NSFTV_215","E1","1",20,722310
"NSFTV_215","E1","2",1,24413
"NSFTV_215","E1","2",2,28396
"NSFTV_215","E1","2",3,39635
"NSFTV_215","E1","2",4,48912
"NSFTV_215","E1","2",5,59086
"NSFTV_215","E1","2",6,64721
"NSFTV_215","E1","2",7,86640
"NSFTV_215","E1","2",8,111307
"NSFTV_215","E1","2",9,125940
"NSFTV_215","E1","2",10,140168
"NSFTV_215","E1","2",11,170317
"NSFTV_215","E1","2",12,216072
"NSFTV_215","E1","2",13,247658
"NSFTV_215","E1","2",14,278688
"NSFTV_215","E1","2",15,317347
"NSFTV_215","E1","2",16,369769
"NSFTV_215","E1","2",17,435104
"NSFTV_215","E1","2",18,495584
"NSFTV_215","E1","2",19,545159
"NSFTV_215","E1","2",20,607067
"NSFTV_215","E2","1",1,17726
"NSFTV_215","E2","1",2,23241
"NSFTV_215","E2","1",3,25754
"NSFTV_215","E2","1",4,33571
"NSFTV_215","E2","1",5,38480
"NSFTV_215","E2","1",6,46165
"NSFTV_215","E2","1",7,57309
"NSFTV_215","E2","1",8,65471
"NSFTV_215","E2","1",9,70419
"NSFTV_215","E2","1",10,78637
"NSFTV_215","E2","1",11,102692
"NSFTV_215","E2","1",12,114819
"NSFTV_215","E2","1",13,127690
"NSFTV_215","E2","1",14,140886
"NSFTV_215","E2","1",15,155931
"NSFTV_215","E2","1",16,180245
"NSFTV_215","E2","1",17,222860
"NSFTV_215","E2","1",18,257510
"NSFTV_215","E2","1",19,268721
"NSFTV_215","E2","1",20,288914
"NSFTV_215","E2","2",1,14473
"NSFTV_215","E2","2",2,19393
"NSFTV_215","E2","2",3,24724
"NSFTV_215","E2","2",4,28881
"NSFTV_215","E2","2",5,34751
"NSFTV_215","E2","2",6,42011
"NSFTV_215","E2","2",7,53697
"NSFTV_215","E2","2",8,59575
"NSFTV_215","E2","2",9,67783
"NSFTV_215","E2","2",10,81697
"NSFTV_215","E2","2",11,102172
"NSFTV_215","E2","2",12,111976
"NSFTV_215","E2","2",13,121383
"NSFTV_215","E2","2",14,137337
"NSFTV_215","E2","2",15,169257
"NSFTV_215","E2","2",16,200487
"NSFTV_215","E2","2",17,249808
"NSFTV_215","E2","2",18,266441
"NSFTV_215","E2","2",19,299355
"NSFTV_215","E2","2",20,349913
"NSFTV_215","E3","1",1,17861
"NSFTV_215","E3","1",2,25549
"NSFTV_215","E3","1",3,29702
"NSFTV_215","E3","1",4,33980
"NSFTV_215","E3","1",5,42083
"NSFTV_215","E3","1",6,56933
"NSFTV_215","E3","1",7,65880
"NSFTV_215","E3","1",8,80343
"NSFTV_215","E3","1",9,97714
"NSFTV_215","E3","1",10,121393
"NSFTV_215","E3","1",11,149217
"NSFTV_215","E3","1",12,180940
"NSFTV_215","E3","1",13,211837
"NSFTV_215","E3","1",14,250431
"NSFTV_215","E3","1",15,311424
"NSFTV_215","E3","1",16,356850
"NSFTV_215","E3","1",17,412535
"NSFTV_215","E3","1",18,499769
"NSFTV_215","E3","1",19,570736
"NSFTV_215","E3","1",20,627340
"NSFTV_215","E3","2",1,NA
"NSFTV_215","E3","2",2,NA
"NSFTV_215","E3","2",3,NA
"NSFTV_215","E3","2",4,NA
"NSFTV_215","E3","2",5,NA
"NSFTV_215","E3","2",6,NA
"NSFTV_215","E3","2",7,NA
"NSFTV_215","E3","2",8,NA
"NSFTV_215","E3","2",9,NA
"NSFTV_215","E3","2",10,NA
"NSFTV_215","E3","2",11,NA
"NSFTV_215","E3","2",12,NA
"NSFTV_215","E3","2",13,NA
"NSFTV_215","E3","2",14,NA
"NSFTV_215","E3","2",15,NA
"NSFTV_215","E3","2",16,NA
"NSFTV_215","E3","2",17,NA
"NSFTV_215","E3","2",18,NA
"NSFTV_215","E3","2",19,NA
"NSFTV_215","E3","2",20,NA
"NSFTV_216","E1","1",1,11508
"NSFTV_216","E1","1",2,14012
"NSFTV_216","E1","1",3,21464
"NSFTV_216","E1","1",4,24651
"NSFTV_216","E1","1",5,29923
"NSFTV_216","E1","1",6,41774
"NSFTV_216","E1","1",7,48305
"NSFTV_216","E1","1",8,62668
"NSFTV_216","E1","1",9,82594
"NSFTV_216","E1","1",10,105440
"NSFTV_216","E1","1",11,121715
"NSFTV_216","E1","1",12,142543
"NSFTV_216","E1","1",13,169889
"NSFTV_216","E1","1",14,201289
"NSFTV_216","E1","1",15,240099
"NSFTV_216","E1","1",16,268158
"NSFTV_216","E1","1",17,325751
"NSFTV_216","E1","1",18,381968
"NSFTV_216","E1","1",19,434783
"NSFTV_216","E1","1",20,477704
"NSFTV_216","E1","2",1,18451
"NSFTV_216","E1","2",2,22458
"NSFTV_216","E1","2",3,34610
"NSFTV_216","E1","2",4,38523
"NSFTV_216","E1","2",5,46142
"NSFTV_216","E1","2",6,60559
"NSFTV_216","E1","2",7,78817
"NSFTV_216","E1","2",8,96387
"NSFTV_216","E1","2",9,108962
"NSFTV_216","E1","2",10,138142
"NSFTV_216","E1","2",11,165215
"NSFTV_216","E1","2",12,188972
"NSFTV_216","E1","2",13,214484
"NSFTV_216","E1","2",14,251950
"NSFTV_216","E1","2",15,296532
"NSFTV_216","E1","2",16,314463
"NSFTV_216","E1","2",17,365325
"NSFTV_216","E1","2",18,417426
"NSFTV_216","E1","2",19,471159
"NSFTV_216","E1","2",20,538506
"NSFTV_216","E2","1",1,10128
"NSFTV_216","E2","1",2,11446
"NSFTV_216","E2","1",3,13131
"NSFTV_216","E2","1",4,17543
"NSFTV_216","E2","1",5,19301
"NSFTV_216","E2","1",6,21263
"NSFTV_216","E2","1",7,25607
"NSFTV_216","E2","1",8,30082
"NSFTV_216","E2","1",9,34510
"NSFTV_216","E2","1",10,35579
"NSFTV_216","E2","1",11,44352
"NSFTV_216","E2","1",12,50739
"NSFTV_216","E2","1",13,56769
"NSFTV_216","E2","1",14,65980
"NSFTV_216","E2","1",15,75675
"NSFTV_216","E2","1",16,85387
"NSFTV_216","E2","1",17,107908
"NSFTV_216","E2","1",18,129667
"NSFTV_216","E2","1",19,138464
"NSFTV_216","E2","1",20,151534
"NSFTV_216","E2","2",1,NA
"NSFTV_216","E2","2",2,NA
"NSFTV_216","E2","2",3,NA
"NSFTV_216","E2","2",4,NA
"NSFTV_216","E2","2",5,NA
"NSFTV_216","E2","2",6,NA
"NSFTV_216","E2","2",7,NA
"NSFTV_216","E2","2",8,NA
"NSFTV_216","E2","2",9,NA
"NSFTV_216","E2","2",10,NA
"NSFTV_216","E2","2",11,NA
"NSFTV_216","E2","2",12,NA
"NSFTV_216","E2","2",13,NA
"NSFTV_216","E2","2",14,NA
"NSFTV_216","E2","2",15,NA
"NSFTV_216","E2","2",16,NA
"NSFTV_216","E2","2",17,NA
"NSFTV_216","E2","2",18,NA
"NSFTV_216","E2","2",19,NA
"NSFTV_216","E2","2",20,NA
"NSFTV_216","E3","1",1,12953
"NSFTV_216","E3","1",2,15625
"NSFTV_216","E3","1",3,20880
"NSFTV_216","E3","1",4,23452
"NSFTV_216","E3","1",5,26455
"NSFTV_216","E3","1",6,32671
"NSFTV_216","E3","1",7,45766
"NSFTV_216","E3","1",8,52499
"NSFTV_216","E3","1",9,57864
"NSFTV_216","E3","1",10,74629
"NSFTV_216","E3","1",11,91709
"NSFTV_216","E3","1",12,107474
"NSFTV_216","E3","1",13,128229
"NSFTV_216","E3","1",14,158720
"NSFTV_216","E3","1",15,178644
"NSFTV_216","E3","1",16,200715
"NSFTV_216","E3","1",17,244604
"NSFTV_216","E3","1",18,298549
"NSFTV_216","E3","1",19,349505
"NSFTV_216","E3","1",20,404514
"NSFTV_216","E3","2",1,NA
"NSFTV_216","E3","2",2,NA
"NSFTV_216","E3","2",3,NA
"NSFTV_216","E3","2",4,NA
"NSFTV_216","E3","2",5,NA
"NSFTV_216","E3","2",6,NA
"NSFTV_216","E3","2",7,NA
"NSFTV_216","E3","2",8,NA
"NSFTV_216","E3","2",9,NA
"NSFTV_216","E3","2",10,NA
"NSFTV_216","E3","2",11,NA
"NSFTV_216","E3","2",12,NA
"NSFTV_216","E3","2",13,NA
"NSFTV_216","E3","2",14,NA
"NSFTV_216","E3","2",15,NA
"NSFTV_216","E3","2",16,NA
"NSFTV_216","E3","2",17,NA
"NSFTV_216","E3","2",18,NA
"NSFTV_216","E3","2",19,NA
"NSFTV_216","E3","2",20,NA
"NSFTV_217","E1","1",1,8497
"NSFTV_217","E1","1",2,10892
"NSFTV_217","E1","1",3,13515
"NSFTV_217","E1","1",4,15927
"NSFTV_217","E1","1",5,20835
"NSFTV_217","E1","1",6,25212
"NSFTV_217","E1","1",7,31145
"NSFTV_217","E1","1",8,43349
"NSFTV_217","E1","1",9,51158
"NSFTV_217","E1","1",10,62544
"NSFTV_217","E1","1",11,70394
"NSFTV_217","E1","1",12,83063
"NSFTV_217","E1","1",13,95852
"NSFTV_217","E1","1",14,107793
"NSFTV_217","E1","1",15,130678
"NSFTV_217","E1","1",16,148295
"NSFTV_217","E1","1",17,176667
"NSFTV_217","E1","1",18,192888
"NSFTV_217","E1","1",19,213782
"NSFTV_217","E1","1",20,233579
"NSFTV_217","E1","2",1,NA
"NSFTV_217","E1","2",2,NA
"NSFTV_217","E1","2",3,NA
"NSFTV_217","E1","2",4,NA
"NSFTV_217","E1","2",5,NA
"NSFTV_217","E1","2",6,NA
"NSFTV_217","E1","2",7,NA
"NSFTV_217","E1","2",8,NA
"NSFTV_217","E1","2",9,NA
"NSFTV_217","E1","2",10,NA
"NSFTV_217","E1","2",11,NA
"NSFTV_217","E1","2",12,NA
"NSFTV_217","E1","2",13,NA
"NSFTV_217","E1","2",14,NA
"NSFTV_217","E1","2",15,NA
"NSFTV_217","E1","2",16,NA
"NSFTV_217","E1","2",17,NA
"NSFTV_217","E1","2",18,NA
"NSFTV_217","E1","2",19,NA
"NSFTV_217","E1","2",20,NA
"NSFTV_217","E2","1",1,9093
"NSFTV_217","E2","1",2,12582
"NSFTV_217","E2","1",3,15735
"NSFTV_217","E2","1",4,17654
"NSFTV_217","E2","1",5,21987
"NSFTV_217","E2","1",6,28098
"NSFTV_217","E2","1",7,33431
"NSFTV_217","E2","1",8,38113
"NSFTV_217","E2","1",9,44325
"NSFTV_217","E2","1",10,50339
"NSFTV_217","E2","1",11,54742
"NSFTV_217","E2","1",12,59033
"NSFTV_217","E2","1",13,62998
"NSFTV_217","E2","1",14,46801
"NSFTV_217","E2","1",15,45902
"NSFTV_217","E2","1",16,65152
"NSFTV_217","E2","1",17,66682
"NSFTV_217","E2","1",18,77319
"NSFTV_217","E2","1",19,91520
"NSFTV_217","E2","1",20,108264
"NSFTV_217","E2","2",1,NA
"NSFTV_217","E2","2",2,NA
"NSFTV_217","E2","2",3,NA
"NSFTV_217","E2","2",4,NA
"NSFTV_217","E2","2",5,NA
"NSFTV_217","E2","2",6,NA
"NSFTV_217","E2","2",7,NA
"NSFTV_217","E2","2",8,NA
"NSFTV_217","E2","2",9,NA
"NSFTV_217","E2","2",10,NA
"NSFTV_217","E2","2",11,NA
"NSFTV_217","E2","2",12,NA
"NSFTV_217","E2","2",13,NA
"NSFTV_217","E2","2",14,NA
"NSFTV_217","E2","2",15,NA
"NSFTV_217","E2","2",16,NA
"NSFTV_217","E2","2",17,NA
"NSFTV_217","E2","2",18,NA
"NSFTV_217","E2","2",19,NA
"NSFTV_217","E2","2",20,NA
"NSFTV_217","E3","1",1,12074
"NSFTV_217","E3","1",2,15364
"NSFTV_217","E3","1",3,17256
"NSFTV_217","E3","1",4,21424
"NSFTV_217","E3","1",5,26806
"NSFTV_217","E3","1",6,31875
"NSFTV_217","E3","1",7,37534
"NSFTV_217","E3","1",8,47772
"NSFTV_217","E3","1",9,60008
"NSFTV_217","E3","1",10,72317
"NSFTV_217","E3","1",11,88558
"NSFTV_217","E3","1",12,105000
"NSFTV_217","E3","1",13,123106
"NSFTV_217","E3","1",14,143819
"NSFTV_217","E3","1",15,165914
"NSFTV_217","E3","1",16,193161
"NSFTV_217","E3","1",17,221665
"NSFTV_217","E3","1",18,248947
"NSFTV_217","E3","1",19,291817
"NSFTV_217","E3","1",20,338853
"NSFTV_217","E3","2",1,NA
"NSFTV_217","E3","2",2,NA
"NSFTV_217","E3","2",3,NA
"NSFTV_217","E3","2",4,NA
"NSFTV_217","E3","2",5,NA
"NSFTV_217","E3","2",6,NA
"NSFTV_217","E3","2",7,NA
"NSFTV_217","E3","2",8,NA
"NSFTV_217","E3","2",9,NA
"NSFTV_217","E3","2",10,NA
"NSFTV_217","E3","2",11,NA
"NSFTV_217","E3","2",12,NA
"NSFTV_217","E3","2",13,NA
"NSFTV_217","E3","2",14,NA
"NSFTV_217","E3","2",15,NA
"NSFTV_217","E3","2",16,NA
"NSFTV_217","E3","2",17,NA
"NSFTV_217","E3","2",18,NA
"NSFTV_217","E3","2",19,NA
"NSFTV_217","E3","2",20,NA
"NSFTV_218","E1","1",1,10342
"NSFTV_218","E1","1",2,12001
"NSFTV_218","E1","1",3,15679
"NSFTV_218","E1","1",4,19524
"NSFTV_218","E1","1",5,22157
"NSFTV_218","E1","1",6,26116
"NSFTV_218","E1","1",7,33148
"NSFTV_218","E1","1",8,42695
"NSFTV_218","E1","1",9,48753
"NSFTV_218","E1","1",10,56621
"NSFTV_218","E1","1",11,67589
"NSFTV_218","E1","1",12,84194
"NSFTV_218","E1","1",13,96020
"NSFTV_218","E1","1",14,104665
"NSFTV_218","E1","1",15,114737
"NSFTV_218","E1","1",16,125689
"NSFTV_218","E1","1",17,150162
"NSFTV_218","E1","1",18,180111
"NSFTV_218","E1","1",19,201443
"NSFTV_218","E1","1",20,214659
"NSFTV_218","E1","2",1,NA
"NSFTV_218","E1","2",2,NA
"NSFTV_218","E1","2",3,NA
"NSFTV_218","E1","2",4,NA
"NSFTV_218","E1","2",5,NA
"NSFTV_218","E1","2",6,NA
"NSFTV_218","E1","2",7,NA
"NSFTV_218","E1","2",8,NA
"NSFTV_218","E1","2",9,NA
"NSFTV_218","E1","2",10,NA
"NSFTV_218","E1","2",11,NA
"NSFTV_218","E1","2",12,NA
"NSFTV_218","E1","2",13,NA
"NSFTV_218","E1","2",14,NA
"NSFTV_218","E1","2",15,NA
"NSFTV_218","E1","2",16,NA
"NSFTV_218","E1","2",17,NA
"NSFTV_218","E1","2",18,NA
"NSFTV_218","E1","2",19,NA
"NSFTV_218","E1","2",20,NA
"NSFTV_218","E2","1",1,7572
"NSFTV_218","E2","1",2,8676
"NSFTV_218","E2","1",3,9361
"NSFTV_218","E2","1",4,11849
"NSFTV_218","E2","1",5,15055
"NSFTV_218","E2","1",6,17109
"NSFTV_218","E2","1",7,20045
"NSFTV_218","E2","1",8,21976
"NSFTV_218","E2","1",9,23875
"NSFTV_218","E2","1",10,25809
"NSFTV_218","E2","1",11,26261
"NSFTV_218","E2","1",12,29564
"NSFTV_218","E2","1",13,33399
"NSFTV_218","E2","1",14,33431
"NSFTV_218","E2","1",15,37209
"NSFTV_218","E2","1",16,43268
"NSFTV_218","E2","1",17,53234
"NSFTV_218","E2","1",18,61123
"NSFTV_218","E2","1",19,67239
"NSFTV_218","E2","1",20,78320
"NSFTV_218","E2","2",1,NA
"NSFTV_218","E2","2",2,NA
"NSFTV_218","E2","2",3,NA
"NSFTV_218","E2","2",4,NA
"NSFTV_218","E2","2",5,NA
"NSFTV_218","E2","2",6,NA
"NSFTV_218","E2","2",7,NA
"NSFTV_218","E2","2",8,NA
"NSFTV_218","E2","2",9,NA
"NSFTV_218","E2","2",10,NA
"NSFTV_218","E2","2",11,NA
"NSFTV_218","E2","2",12,NA
"NSFTV_218","E2","2",13,NA
"NSFTV_218","E2","2",14,NA
"NSFTV_218","E2","2",15,NA
"NSFTV_218","E2","2",16,NA
"NSFTV_218","E2","2",17,NA
"NSFTV_218","E2","2",18,NA
"NSFTV_218","E2","2",19,NA
"NSFTV_218","E2","2",20,NA
"NSFTV_218","E3","1",1,7159
"NSFTV_218","E3","1",2,8858
"NSFTV_218","E3","1",3,10962
"NSFTV_218","E3","1",4,12632
"NSFTV_218","E3","1",5,15800
"NSFTV_218","E3","1",6,19901
"NSFTV_218","E3","1",7,22154
"NSFTV_218","E3","1",8,25120
"NSFTV_218","E3","1",9,31602
"NSFTV_218","E3","1",10,41131
"NSFTV_218","E3","1",11,47619
"NSFTV_218","E3","1",12,52747
"NSFTV_218","E3","1",13,61654
"NSFTV_218","E3","1",14,76973
"NSFTV_218","E3","1",15,93411
"NSFTV_218","E3","1",16,105312
"NSFTV_218","E3","1",17,121430
"NSFTV_218","E3","1",18,151098
"NSFTV_218","E3","1",19,183024
"NSFTV_218","E3","1",20,214102
"NSFTV_218","E3","2",1,NA
"NSFTV_218","E3","2",2,NA
"NSFTV_218","E3","2",3,NA
"NSFTV_218","E3","2",4,NA
"NSFTV_218","E3","2",5,NA
"NSFTV_218","E3","2",6,NA
"NSFTV_218","E3","2",7,NA
"NSFTV_218","E3","2",8,NA
"NSFTV_218","E3","2",9,NA
"NSFTV_218","E3","2",10,NA
"NSFTV_218","E3","2",11,NA
"NSFTV_218","E3","2",12,NA
"NSFTV_218","E3","2",13,NA
"NSFTV_218","E3","2",14,NA
"NSFTV_218","E3","2",15,NA
"NSFTV_218","E3","2",16,NA
"NSFTV_218","E3","2",17,NA
"NSFTV_218","E3","2",18,NA
"NSFTV_218","E3","2",19,NA
"NSFTV_218","E3","2",20,NA
"NSFTV_219","E1","1",1,9728
"NSFTV_219","E1","1",2,12245
"NSFTV_219","E1","1",3,15988
"NSFTV_219","E1","1",4,20525
"NSFTV_219","E1","1",5,21252
"NSFTV_219","E1","1",6,25827
"NSFTV_219","E1","1",7,32603
"NSFTV_219","E1","1",8,43336
"NSFTV_219","E1","1",9,46376
"NSFTV_219","E1","1",10,54912
"NSFTV_219","E1","1",11,69490
"NSFTV_219","E1","1",12,84860
"NSFTV_219","E1","1",13,97635
"NSFTV_219","E1","1",14,104677
"NSFTV_219","E1","1",15,123086
"NSFTV_219","E1","1",16,143139
"NSFTV_219","E1","1",17,162444
"NSFTV_219","E1","1",18,186735
"NSFTV_219","E1","1",19,218066
"NSFTV_219","E1","1",20,251736
"NSFTV_219","E1","2",1,NA
"NSFTV_219","E1","2",2,NA
"NSFTV_219","E1","2",3,NA
"NSFTV_219","E1","2",4,NA
"NSFTV_219","E1","2",5,NA
"NSFTV_219","E1","2",6,NA
"NSFTV_219","E1","2",7,NA
"NSFTV_219","E1","2",8,NA
"NSFTV_219","E1","2",9,NA
"NSFTV_219","E1","2",10,NA
"NSFTV_219","E1","2",11,NA
"NSFTV_219","E1","2",12,NA
"NSFTV_219","E1","2",13,NA
"NSFTV_219","E1","2",14,NA
"NSFTV_219","E1","2",15,NA
"NSFTV_219","E1","2",16,NA
"NSFTV_219","E1","2",17,NA
"NSFTV_219","E1","2",18,NA
"NSFTV_219","E1","2",19,NA
"NSFTV_219","E1","2",20,NA
"NSFTV_219","E2","1",1,15988
"NSFTV_219","E2","1",2,21376
"NSFTV_219","E2","1",3,24068
"NSFTV_219","E2","1",4,31348
"NSFTV_219","E2","1",5,38917
"NSFTV_219","E2","1",6,50543
"NSFTV_219","E2","1",7,47646
"NSFTV_219","E2","1",8,45329
"NSFTV_219","E2","1",9,57935
"NSFTV_219","E2","1",10,73172
"NSFTV_219","E2","1",11,85340
"NSFTV_219","E2","1",12,95937
"NSFTV_219","E2","1",13,115849
"NSFTV_219","E2","1",14,145946
"NSFTV_219","E2","1",15,160317
"NSFTV_219","E2","1",16,185138
"NSFTV_219","E2","1",17,206304
"NSFTV_219","E2","1",18,246378
"NSFTV_219","E2","1",19,247464
"NSFTV_219","E2","1",20,266957
"NSFTV_219","E2","2",1,NA
"NSFTV_219","E2","2",2,NA
"NSFTV_219","E2","2",3,NA
"NSFTV_219","E2","2",4,NA
"NSFTV_219","E2","2",5,NA
"NSFTV_219","E2","2",6,NA
"NSFTV_219","E2","2",7,NA
"NSFTV_219","E2","2",8,NA
"NSFTV_219","E2","2",9,NA
"NSFTV_219","E2","2",10,NA
"NSFTV_219","E2","2",11,NA
"NSFTV_219","E2","2",12,NA
"NSFTV_219","E2","2",13,NA
"NSFTV_219","E2","2",14,NA
"NSFTV_219","E2","2",15,NA
"NSFTV_219","E2","2",16,NA
"NSFTV_219","E2","2",17,NA
"NSFTV_219","E2","2",18,NA
"NSFTV_219","E2","2",19,NA
"NSFTV_219","E2","2",20,NA
"NSFTV_219","E3","1",1,21333
"NSFTV_219","E3","1",2,23402
"NSFTV_219","E3","1",3,26852
"NSFTV_219","E3","1",4,36167
"NSFTV_219","E3","1",5,43103
"NSFTV_219","E3","1",6,46598
"NSFTV_219","E3","1",7,61547
"NSFTV_219","E3","1",8,84360
"NSFTV_219","E3","1",9,104819
"NSFTV_219","E3","1",10,120720
"NSFTV_219","E3","1",11,142984
"NSFTV_219","E3","1",12,175352
"NSFTV_219","E3","1",13,215282
"NSFTV_219","E3","1",14,244837
"NSFTV_219","E3","1",15,280942
"NSFTV_219","E3","1",16,346191
"NSFTV_219","E3","1",17,376603
"NSFTV_219","E3","1",18,438952
"NSFTV_219","E3","1",19,513525
"NSFTV_219","E3","1",20,625330
"NSFTV_219","E3","2",1,NA
"NSFTV_219","E3","2",2,NA
"NSFTV_219","E3","2",3,NA
"NSFTV_219","E3","2",4,NA
"NSFTV_219","E3","2",5,NA
"NSFTV_219","E3","2",6,NA
"NSFTV_219","E3","2",7,NA
"NSFTV_219","E3","2",8,NA
"NSFTV_219","E3","2",9,NA
"NSFTV_219","E3","2",10,NA
"NSFTV_219","E3","2",11,NA
"NSFTV_219","E3","2",12,NA
"NSFTV_219","E3","2",13,NA
"NSFTV_219","E3","2",14,NA
"NSFTV_219","E3","2",15,NA
"NSFTV_219","E3","2",16,NA
"NSFTV_219","E3","2",17,NA
"NSFTV_219","E3","2",18,NA
"NSFTV_219","E3","2",19,NA
"NSFTV_219","E3","2",20,NA
"NSFTV_220","E1","1",1,14182
"NSFTV_220","E1","1",2,18311
"NSFTV_220","E1","1",3,22953
"NSFTV_220","E1","1",4,29533
"NSFTV_220","E1","1",5,40570
"NSFTV_220","E1","1",6,51129
"NSFTV_220","E1","1",7,61136
"NSFTV_220","E1","1",8,88833
"NSFTV_220","E1","1",9,109112
"NSFTV_220","E1","1",10,128399
"NSFTV_220","E1","1",11,147989
"NSFTV_220","E1","1",12,180209
"NSFTV_220","E1","1",13,218390
"NSFTV_220","E1","1",14,253188
"NSFTV_220","E1","1",15,291637
"NSFTV_220","E1","1",16,316719
"NSFTV_220","E1","1",17,374316
"NSFTV_220","E1","1",18,442207
"NSFTV_220","E1","1",19,479533
"NSFTV_220","E1","1",20,530871
"NSFTV_220","E1","2",1,NA
"NSFTV_220","E1","2",2,NA
"NSFTV_220","E1","2",3,NA
"NSFTV_220","E1","2",4,NA
"NSFTV_220","E1","2",5,NA
"NSFTV_220","E1","2",6,NA
"NSFTV_220","E1","2",7,NA
"NSFTV_220","E1","2",8,NA
"NSFTV_220","E1","2",9,NA
"NSFTV_220","E1","2",10,NA
"NSFTV_220","E1","2",11,NA
"NSFTV_220","E1","2",12,NA
"NSFTV_220","E1","2",13,NA
"NSFTV_220","E1","2",14,NA
"NSFTV_220","E1","2",15,NA
"NSFTV_220","E1","2",16,NA
"NSFTV_220","E1","2",17,NA
"NSFTV_220","E1","2",18,NA
"NSFTV_220","E1","2",19,NA
"NSFTV_220","E1","2",20,NA
"NSFTV_220","E2","1",1,19434
"NSFTV_220","E2","1",2,24503
"NSFTV_220","E2","1",3,27782
"NSFTV_220","E2","1",4,35356
"NSFTV_220","E2","1",5,40744
"NSFTV_220","E2","1",6,51314
"NSFTV_220","E2","1",7,60364
"NSFTV_220","E2","1",8,77397
"NSFTV_220","E2","1",9,87637
"NSFTV_220","E2","1",10,105091
"NSFTV_220","E2","1",11,112946
"NSFTV_220","E2","1",12,130035
"NSFTV_220","E2","1",13,147858
"NSFTV_220","E2","1",14,155222
"NSFTV_220","E2","1",15,177254
"NSFTV_220","E2","1",16,160805
"NSFTV_220","E2","1",17,166806
"NSFTV_220","E2","1",18,177357
"NSFTV_220","E2","1",19,199523
"NSFTV_220","E2","1",20,214141
"NSFTV_220","E2","2",1,NA
"NSFTV_220","E2","2",2,NA
"NSFTV_220","E2","2",3,NA
"NSFTV_220","E2","2",4,NA
"NSFTV_220","E2","2",5,NA
"NSFTV_220","E2","2",6,NA
"NSFTV_220","E2","2",7,NA
"NSFTV_220","E2","2",8,NA
"NSFTV_220","E2","2",9,NA
"NSFTV_220","E2","2",10,NA
"NSFTV_220","E2","2",11,NA
"NSFTV_220","E2","2",12,NA
"NSFTV_220","E2","2",13,NA
"NSFTV_220","E2","2",14,NA
"NSFTV_220","E2","2",15,NA
"NSFTV_220","E2","2",16,NA
"NSFTV_220","E2","2",17,NA
"NSFTV_220","E2","2",18,NA
"NSFTV_220","E2","2",19,NA
"NSFTV_220","E2","2",20,NA
"NSFTV_220","E3","1",1,18303
"NSFTV_220","E3","1",2,22619
"NSFTV_220","E3","1",3,24345
"NSFTV_220","E3","1",4,29686
"NSFTV_220","E3","1",5,34633
"NSFTV_220","E3","1",6,40838
"NSFTV_220","E3","1",7,46779
"NSFTV_220","E3","1",8,56500
"NSFTV_220","E3","1",9,73051
"NSFTV_220","E3","1",10,96396
"NSFTV_220","E3","1",11,111057
"NSFTV_220","E3","1",12,139079
"NSFTV_220","E3","1",13,163920
"NSFTV_220","E3","1",14,183376
"NSFTV_220","E3","1",15,196612
"NSFTV_220","E3","1",16,240502
"NSFTV_220","E3","1",17,288735
"NSFTV_220","E3","1",18,332758
"NSFTV_220","E3","1",19,382641
"NSFTV_220","E3","1",20,463764
"NSFTV_220","E3","2",1,NA
"NSFTV_220","E3","2",2,NA
"NSFTV_220","E3","2",3,NA
"NSFTV_220","E3","2",4,NA
"NSFTV_220","E3","2",5,NA
"NSFTV_220","E3","2",6,NA
"NSFTV_220","E3","2",7,NA
"NSFTV_220","E3","2",8,NA
"NSFTV_220","E3","2",9,NA
"NSFTV_220","E3","2",10,NA
"NSFTV_220","E3","2",11,NA
"NSFTV_220","E3","2",12,NA
"NSFTV_220","E3","2",13,NA
"NSFTV_220","E3","2",14,NA
"NSFTV_220","E3","2",15,NA
